"DJ_return","log_volume","log_volatility"
0.004183,0.162278,-8.65324146301075
0.006242,-0.004078,-8.73410184516318
-0.009071,0.039622,-8.78422920151354
0.015399,0.082185,-8.73083267480411
0.020751,0.53313,-8.57674417104277
-0.007022,0.260157,-8.65344256010781
-0.008412,0.08235,-8.71473600602426
0.007204,0.080105,-8.785572107692
0.00359,0.109398,-8.88161089041193
-0.017088,-0.072431,-8.77708047613253
0.004365,-0.131105,-8.86880739112175
-0.008609,-0.035423,-8.9172917253777
0.016547,0.000169,-8.81811857061988
0.006339,0.157525,-8.89376330979065
0.014887,0.292998,-8.83410635981114
0.038334,0.724409,-8.18766932461685
0.003042,0.701712,-8.28933994813287
0.015978,0.546741,-8.28770620231355
-0.013606,0.616756,-8.31448421103253
0.010385,0.420854,-8.37208167054252
0.010953,0.441952,-8.42139449459215
-0.004748,0.422834,-8.51543873138171
0.013718,0.448075,-8.52153460171501
-0.00514,0.654787,-8.61226349999197
-0.00317,0.132913,-8.71150514658675
-0.004957,-0.037148,-8.80042451648809
-0.001116,-0.015235,-8.90486725292425
0.010446,0.166396,-8.92467357883632
0.016492,0.727559,-8.82537189192703
0.009965,0.307852,-8.85833722390139
-0.003958,0.333868,-8.95153242371147
0.006936,0.236683,-9.01645592381777
0.012134,0.245972,-8.99538868252839
0.005872,0.334091,-9.07031237803936
-0.01726,0.088976,-8.92277105588116
-0.024395,0.172026,-8.62535150615531
0.012327,0.061998,-8.64081838428865
0.00418,-0.072424,-8.73525281283009
0.010747,-0.007275,-8.76383825246555
0.018872,0.303304,-8.64348513789596
0.006102,0.643106,-8.72564273045088
-0.006514,0.297088,-8.80237838366943
0.011871,0.19422,-8.80868517905321
0.010823,0.365321,-8.83052953870734
0.0078,0.359171,-8.89069317150742
-0.006774,0.539302,-8.95968360435109
-0.009384,0.163371,-8.9916571531721
-0.00093,0.015687,-9.09624590852355
0.013655,0.298368,-9.03199922651916
0.016744,0.369431,-8.9057488239467
-0.009094,0.447282,-8.94554982255079
-0.012822,0.017697,-8.91972286213949
-0.007147,0.109936,-8.9835156046595
-0.001231,-0.166658,-9.08753530120798
-0.026062,-0.056806,-8.68157974619383
0.005981,-0.017813,-8.7637832258128
0.024174,-0.013249,-8.52169079046869
0.005298,-0.030924,-8.61150936540807
-0.002743,-0.150303,-8.7122863591339
-0.00859,-0.269485,-8.76902625416475
-0.00134,-0.190407,-8.87310414155828
-0.011066,-0.302514,-8.88578095491572
-0.006576,-0.283685,-8.95700132794695
-0.005879,-0.30605,-9.03299283178473
0.008498,-0.272908,-9.07331259881999
0.024744,-0.038538,-8.71293925502992
0.01717,0.276957,-8.63665488523118
0.010453,0.058225,-8.67584255851324
0.021862,0.33697,-8.51028063825796
0.010025,0.42989,-8.56167918184556
0.000773,0.170262,-8.6666931194414
0.004587,0.512342,-8.75857263549639
-0.013551,0.30095,-8.74182472422603
0.009149,0.189719,-8.79060621929311
-0.00211,0.26983,-8.89271971504033
-0.014413,0.002341,-8.84278275966878
0.001457,-0.054082,-8.94651179552159
0.010078,0.003015,-8.96874805059351
-0.00222,-0.125672,-9.06981784935031
-0.00863,-0.134353,-9.10574705053659
0.022533,-0.118973,-8.80025064060849
0.011645,0.011289,-8.81032207082529
0.020865,0.205245,-8.63484617303001
0.008356,0.082547,-8.69749339252679
-0.024707,0.205336,-8.46201726919259
0.002058,0.069294,-8.5651525757788
0.004842,0.097322,-8.65693985890806
0.011392,0.304313,-8.68264229202838
-0.003134,0.063465,-8.7815859118101
0.003134,0.167636,-8.87986393141241
0.010065,0.313637,-8.90744116956985
-0.011631,0.260192,-8.90751430092525
-0.013271,-0.248932,-8.877854642354
9.6e-05,-0.180874,-8.98320718983354
-0.008632,-0.15953,-9.02468105836181
-0.014323,-0.198882,-8.95666916751972
0.000281,-0.200082,-9.0619617470244
0.015738,-0.183893,-8.95442532058749
-0.006984,-0.231861,-9.01868005744039
-0.01104,0.013187,-9.01805858338798
-0.0025,-0.149877,-9.11770558603033
0.020993,0.04607,-8.85402839390159
0.017059,0.256496,-8.75528288187882
-0.000555,0.19058,-8.86042602949067
-0.007331,0.126624,-8.924568372553
0.002604,-0.015821,-9.02428413113794
-0.002985,0.009994,-9.12145899452779
-0.011427,-0.064538,-9.1021740961473
-0.00966,-0.044263,-9.11856187577667
0.002951,-0.193612,-9.21513143079121
-0.006375,-0.327039,-9.27611453620634
0.006278,-0.307198,-9.33576267517597
0.012164,-0.285875,-9.27022626671866
-0.007155,-0.13213,-9.31694677453999
-0.000942,-0.350437,-9.42121153801828
0.020943,-0.026342,-9.05547823101172
0.011865,0.178642,-9.03510217638987
0.010917,-0.055115,-9.03507867746746
0.004879,0.197027,-9.11848250819938
0.004214,-0.009967,-9.20600378856106
0.001614,0.118499,-9.3084849849937
-0.001168,-0.144728,-9.41217605688621
0.006701,-0.109762,-9.45828494175647
-0.001788,-0.059511,-9.55910539626156
-0.008056,-0.154799,-9.56715775463026
0.001619,-0.130979,-9.66836752636572
-0.012361,-0.311858,-9.53596608538519
-0.003828,-0.13062,-9.6190273647852
0.016281,0.201239,-9.3575170103953
0,0.290477,-9.46287746168876
-0.000895,0.028847,-9.56709289035231
0.005461,0.014945,-9.62619951135799
0.00677,0.270059,-9.6572001385453
-0.011061,0.154392,-9.56985219319167
-0.009019,-0.011036,-9.55345961105242
-0.002166,-0.247825,-9.65150032841089
-0.008933,-0.25746,-9.6277248341921
-0.00938,-0.045924,-9.59471574029648
-0.011988,-0.072004,-9.48940620439849
0.004294,-0.050568,-9.56805070889213
-0.007382,-0.349031,-9.59036963156712
-0.007533,-0.36191,-9.60752381791242
-0.003594,-0.114039,-9.69175688107866
0.00821,-0.271802,-9.68271272443296
-0.00018,-0.371296,-9.78801527351151
-0.006043,-0.45239,-9.82355998995307
-0.010276,-0.501943,-9.73281778158262
-0.009704,-0.29668,-9.67569402911883
0.004335,-0.241347,-9.74833526020448
0.002602,-0.507236,-9.84089404671508
0.002387,-0.5592,-9.93442666897315
0.007335,-0.498289,-9.92350721538282
0.005786,-0.333777,-9.95571328150572
-0.009678,-0.521646,-9.86279331017583
-0.004299,-0.481249,-9.92947963907717
0.010471,-0.637919,-9.81165304224295
-0.003506,-0.615231,-9.89239391511103
-0.017459,-0.286528,-9.48497657965448
-0.019042,-0.0702,-9.16492542124612
-0.001981,-0.185953,-9.26612732669627
0.016374,-0.425807,-9.0976538571022
0.009375,-0.572812,-9.11936594160006
-0.011427,-0.562468,-9.10032072693763
0.00508,-0.583277,-9.18032148141675
0.027215,-0.314032,-8.69865032193426
0.007052,-0.249269,-8.77142307980951
-0.014045,-0.545221,-8.74461211914126
0.010387,-0.4736,-8.77742872324364
0.007207,-0.4224,-8.84603967811833
-0.002795,-0.50532,-8.94538715405042
0.00494,-0.514749,-9.03015609754387
-0.014822,-0.188689,-8.94999737967287
-0.012265,-0.248379,-8.9341809307943
-0.006134,-0.527727,-9.00831831728408
-0.00423,-0.423183,-9.09756719807993
-0.007492,-0.760954,-9.14871107854075
-0.010086,-0.345619,-9.15307951893886
0.004918,-0.41233,-9.23337913792516
0.019286,-0.232749,-8.98603749294213
0.018463,0.123816,-8.82698863888651
-0.011381,-0.219403,-8.8387809534833
-0.000671,-0.356781,-8.94379715918153
0.007703,-0.124718,-8.99988335550938
-0.007228,-0.33923,-9.05928762865996
-0.002001,-0.357083,-9.16082856349275
-0.016468,-0.522769,-9.01406249263655
-0.014196,-0.348377,-8.95052242354459
-0.012319,-0.225659,-8.93362723898321
0.013163,-0.205349,-8.90273068004007
0.023213,-0.064963,-8.64331325874303
0.0079,-0.112856,-8.71009249584811
-0.00385,-0.238413,-8.80551346747662
0.009022,0.03533,-8.85229047372051
0.000764,0.033847,-8.95719695065657
-0.000764,-0.141498,-9.0620539964756
0.016682,-0.351516,-8.93107360912575
-0.003013,0.154412,-9.02883664951758
0.002356,-0.167163,-9.12906734453342
0.000752,0.101577,-9.23384833154512
-0.00679,-0.083828,-9.28808777421317
0.012028,-0.247017,-9.2332468331851
0.005411,0.205228,-9.30586013374127
0.003242,-0.046002,-9.39845213973413
0.006558,0.067795,-9.44773435508977
-0.017268,0.084228,-9.20238113093829
-0.00243,-0.234919,-9.30125397092197
0.015362,0.032471,-9.15417556270892
-0.015183,-0.02193,-9.04269684568326
0.000942,-0.084186,-9.14722473766211
-0.004035,-0.236189,-9.23574608125958
-0.012421,-0.363774,-9.17913535267826
0.005327,-0.345918,-9.25439665366898
0.007369,0.061285,-9.29860846557617
0.005545,0.129263,-9.36733236785491
-0.006107,-0.025744,-9.42534538125065
-0.000383,-0.087688,-9.53050390146724
0.003668,-0.098528,-9.61548538132142
0.016206,0.39231,-9.35789326514471
-0.001198,0.438828,-9.46140858771274
0.002862,0.021503,-9.55513572987445
0.003496,0.096419,-9.64150243685953
-0.001659,0.257131,-9.74216749139392
-0.008219,0.0485,-9.72731586749737
-0.005592,0.029486,-9.77604782649446
-0.003266,-0.121642,-9.8607616436117
0.005787,-0.131138,-9.89723036959979
0.011475,0.095544,-9.7473205639691
0.003676,0.166995,-9.82732201291263
0.002466,-0.202162,-9.92023541837068
-0.005044,0.022831,-9.96970257154458
-0.015463,0.136576,-9.625428028664
-0.021227,0.31036,-9.16647565124591
0.004376,0.054774,-9.25167968778402
-0.012513,-0.091131,-9.19041226235716
0.00345,-0.07906,-9.28288977471507
0.003062,0.047044,-9.37710831576337
0.011869,0.025195,-9.3127871367321
-0.001512,0.004409,-9.41533756881788
9.6e-05,-0.145962,-9.52068559111145
0.004529,-0.077784,-9.59544051093199
0.009174,0.193678,-9.57202441194397
0.002331,0.090079,-9.66875730697161
0.006854,0.176533,-9.69480225993114
-0.00909,0.157783,-9.66125504028971
-0.006833,0.013191,-9.68832649673371
0.006087,0.156324,-9.72940837098227
0.00966,-0.307528,-9.67415471443439
0.009195,-0.410629,-9.64028302580326
-0.00367,0.121751,-9.72289565741151
-0.004973,0.057225,-9.78339217019298
0,0.110204,-9.88875264643588
0.007364,-0.390847,-9.88191609838009
0.022022,0.361525,-9.26715689132754
0.014689,0.702587,-9.14636138234717
0.008796,0.748437,-9.17417335507247
0.010284,0.603574,-9.17216732281584
0.003463,0.50305,-9.26478230233003
0.012283,0.631864,-9.20717239531745
-0.010298,0.748367,-9.2014757788378
0.018116,0.610822,-8.99828122633497
-0.005523,0.832555,-9.07659650192659
0.005523,0.43036,-9.15274055556868
0.015043,0.546717,-9.0451225876656
0.006485,0.751746,-9.11163505309378
-0.003818,0.678024,-9.20242478307443
-0.002921,0.442569,-9.29842345030533
0.011036,0.634602,-9.26594642664348
0.007894,0.646709,-9.30066877148009
-0.003856,0.564042,-9.3881125728006
-0.006767,0.397108,-9.43446252696681
0.018125,0.472372,-9.16365241589862
0.006718,0.716764,-9.22226357165588
-0.004038,0.237342,-9.30945786039048
0.001296,0.576036,-9.41275880495328
0.004114,0.678603,-9.49535068342881
-0.012166,0.541035,-9.40292064997072
-0.010325,0.323137,-9.37410478264608
0.002385,0.239931,-9.47204909136031
0.012015,0.321115,-9.38812248764108
0.003246,0.470679,-9.47959199997426
-0.005282,0.342652,-9.54517694702143
-0.008747,0.156195,-9.53825044872868
-0.008162,0.216229,-9.5458157656105
0.009965,0.368831,-9.50766343646465
0.01619,0.627211,-9.28223656115697
0.012264,0.73801,-9.22245293376675
-0.002554,0.382256,-9.32050206151257
0.008359,0.461699,-9.34274634098464
0.001026,0.461122,-9.44677219763361
-0.015953,0.442624,-9.24599034780667
-0.006375,0.195427,-9.30562042223441
0.002823,-0.01244,-9.40128492012826
0.009957,0.132225,-9.38148593350898
-0.006405,0.123481,-9.43416015188142
-0.008402,0.077665,-9.4459203105726
0.002346,0.014716,-9.54356947325062
0.01613,0.097126,-9.31004181929822
0.005004,0.326912,-9.38512682907269
0.001589,0.080815,-9.48715266840728
0.008036,0.167913,-9.50209767022557
-0.015742,0.114491,-9.29366622160025
-0.013394,-0.169663,-9.20292989749259
0.009163,-0.020531,-9.21973627555256
0.002559,0.115562,-9.3177783774557
-0.006247,-0.138506,-9.37599314802196
0,-0.257265,-9.48135361122808
0.002487,-0.187691,-9.57774221536229
0.013288,-0.044752,-9.43366506469551
0.013748,0.321268,-9.30587608721171
-0.00704,-0.053331,-9.35241040093507
0.001326,-0.251902,-9.45552058167676
-0.006057,-0.393225,-9.51009583537916
-0.005298,-0.285692,-9.57423330302139
0.007351,-0.308261,-9.59672973454978
-0.005367,-0.290645,-9.6560596670878
-0.002538,-0.319321,-9.75030391156883
0.012537,-0.09156,-9.59354029912856
-0.002433,0.005332,-9.68929837220781
-0.015524,-0.172373,-9.43536732077049
-0.009301,-0.141436,-9.42706953950659
-0.009057,-0.232649,-9.42517987255558
0.003083,-0.403129,-9.51753165077628
0.013286,-0.405156,-9.38652173838129
-0.009812,-0.263299,-9.37181514091703
0.005964,-0.463434,-9.43177750505049
0.007752,-0.375734,-9.45711123788722
0.015415,-0.024462,-9.27134530360123
0.007506,0.096346,-9.31229314503441
-0.003279,-0.180835,-9.40450939364459
-0.006971,-0.354596,-9.44636996788738
0.002046,-0.444584,-9.54585576651682
-0.007256,-0.308173,-9.57256411061335
0.0052,-0.425409,-9.63567278447204
0.001428,-0.31041,-9.73757251634243
-0.005283,-0.510094,-9.79173206834704
-0.006572,-0.473359,-9.81474178047955
0.003407,-0.346609,-9.89676937014482
-0.007313,-0.487524,-9.89055730959883
0.003107,-0.409718,-9.97495842029283
0.006738,-0.316424,-9.97743187654248
0.011239,-0.072823,-9.81869080937201
-0.000864,-0.039729,-9.92252868983942
-0.000934,-0.282276,-10.0259142031031
-0.004555,-0.382826,-10.0804846693518
-0.008527,-0.379113,-10.0094920532856
-0.00501,-0.509896,-10.0546956327261
0.001831,-0.344512,-10.151427509327
-0.000556,-0.289831,-10.2559081305655
0.008428,-0.090795,-10.1586900438333
-0.006559,-0.277797,-10.1476851938995
-0.01959,-0.400622,-9.51649725765954
0.000165,-0.278698,-9.62181686229144
-0.003154,-0.390297,-9.71063415083277
-0.003164,-0.473491,-9.79781524549029
0.009955,-0.370152,-9.72241210514744
-0.002156,-0.571416,-9.8191936478654
0.002873,-0.417226,-9.90783277937541
-0.002185,-0.253002,-10.0025949928171
-0.010218,-0.413969,-9.87985716244096
-0.006046,-0.502239,-9.90887704982057
0.00196,-0.354425,-10.005688398545
-0.00196,-0.484008,-10.1016348788183
0.006554,-0.377404,-10.0969079947196
0.014832,-0.17949,-9.73655716783118
0.012629,-0.085848,-9.5795899028322
-0.005381,-0.223422,-9.63945114841217
0.002735,-0.058635,-9.73212870053962
0.01463,0.196528,-9.50048641083488
-0.001307,0.121628,-9.60331436984556
0.005544,-0.180799,-9.65931968911407
-0.009795,-0.065669,-9.61022512924486
-0.001073,-0.24352,-9.71367892725334
0.007209,-0.117052,-9.72781203179529
-0.003923,-0.216608,-9.80488751751751
-0.002463,-0.225914,-9.89810287596331
0.003273,-0.104053,-9.98005827785539
0.002126,0.092339,-10.0746301474147
-0.00795,-0.044433,-10.0258581449581
0.005013,-0.272341,-10.0700078887592
-0.008064,-0.300742,-10.0177858918056
-0.000656,-0.159959,-10.1220762429968
0.000827,0.003209,-10.2255474279843
0.011158,0.083925,-10.0075498001976
0.008042,0.098044,-9.96492198966449
-0.005106,0.252799,-10.0105005438913
-0.000895,0.118908,-10.1138819705291
-0.00769,-0.030944,-10.0689411368654
-0.00427,-0.02104,-10.1276030760623
-0.002399,-0.128851,-10.2170860394517
-0.002567,-0.087538,-10.3026108127397
0.001163,-0.107453,-10.4035015003416
0.001656,-0.266158,-10.4988632212199
-0.000172,-0.243651,-10.6041049659364
0.000605,-0.396705,-10.7078259923266
-0.007471,-0.250686,-10.5684788562419
-0.002849,-0.220054,-10.6393622920515
-0.002081,-0.396163,-10.7248354447944
0.005448,-0.280221,-10.6904576194698
-0.00242,-0.349905,-10.7676294810749
0.008182,-0.05663,-10.570639554579
0.001967,0.056781,-10.6593824320467
-0.00566,-0.225546,-10.6236109411068
-0.000689,-0.329082,-10.7268035569256
-0.002579,-0.49529,-10.7990378616876
0.010087,-0.137599,-10.4638098399836
-0.006706,-0.023165,-10.407879582984
0.000334,-0.204959,-10.5128286542571
0.003105,-0.31051,-10.5795357573742
0.002602,-0.149325,-10.6557407835259
0.006596,-0.014403,-10.5745042291731
-0.004342,-0.088918,-10.6010838156022
-0.011249,-0.084404,-10.2586271043643
-0.010021,-0.22623,-10.0876512850944
-0.002652,-0.189711,-10.1743937960499
-0.00885,-0.108412,-10.0741890445459
0.008171,-0.069265,-10.0174570190996
-0.01076,-0.195671,-9.86946687462293
0.003627,-0.419538,-9.94696097565529
0.005163,-0.498382,-9.99228270131932
0.004962,-0.165866,-10.0395613743966
0.012461,0.014208,-9.81175740978758
-0.001177,0.028042,-9.91431212742928
0.004377,-0.323949,-9.97753352661177
0.007534,-0.116697,-9.95553334050229
-0.003669,0.072612,-10.0298638043426
-0.006132,-0.10427,-10.0446412930131
0.001509,-0.076649,-10.1441939313718
-0.005143,-0.120323,-10.1774453024963
-0.00474,-0.151871,-10.219202088677
0.000684,-0.029519,-10.3231363756367
0.008784,0.079061,-10.196702503168
0.007211,0.439086,-10.1580227046415
-0.000593,0.173216,-10.2623755148232
0.020187,0.499369,-9.53633176502564
-0.000729,0.574287,-9.64087347312114
-0.00321,0.261001,-9.72877654934359
-0.001475,-0.068928,-9.83008468605385
0.003778,-0.068131,-9.90640339948903
-0.018127,0.089324,-9.4622768651279
-0.003766,-0.032494,-9.54756499156649
-0.001009,-0.235084,-9.65134069304446
-0.010457,0.100145,-9.5837370625729
-0.001951,-0.38634,-9.68297193120715
-0.011539,0.031659,-9.57537732310792
-0.00734,0.113369,-9.5980212118345
0.005611,0.059945,-9.65311817067095
-0.013257,-0.108581,-9.49299589870247
-0.012212,-0.241395,-9.39963663558697
-0.009044,-0.018809,-9.40080741333868
0.016963,0.155029,-9.17918478701856
-0.013141,0.001261,-9.11397166170387
0.001153,-0.134878,-9.21799086249072
0.010151,-0.165154,-9.21416246688402
0.003596,-0.134468,-9.30520252216077
0.005145,-0.154641,-9.37873843209718
-0.010496,-0.031089,-9.34881665616412
-0.00653,-0.037814,-9.40119220837352
-0.000799,-0.328988,-9.5056940628528
0.010752,-0.176703,-9.45183655733507
0.008381,-0.157893,-9.46245956685202
-0.003657,-0.088547,-9.54888158745882
0.012829,-0.083081,-9.42587395270748
0.001201,-0.012922,-9.52924689308864
-0.009945,0.038518,-9.49383243479129
0.004079,0.153431,-9.57493891055757
-0.018251,0.109318,-9.25311541829442
-0.010007,-0.116814,-9.24861446931162
-0.003122,0.039394,-9.34278846586643
-0.007257,0.026957,-9.38348579852303
0.007966,-0.3256,-9.40834531261098
-0.004023,-0.160422,-9.49201770899134
0.008298,-0.087575,-9.50079668908852
-8.6e-05,0.141761,-9.60614633023411
0.002925,0.08633,-9.69748202173802
0.012764,0.270552,-9.54462360621226
-0.001401,0.291023,-9.64694295878009
0.007424,0.133686,-9.66176643773557
-0.006897,0.043096,-9.68738166760357
0.001747,0.108679,-9.78729226557475
0.005934,-0.198929,-9.82530133630768
-0.006892,0.024336,-9.83753072517051
-0.002983,-0.068997,-9.92454572770276
0.002278,0.180539,-10.0182003312587
-0.00289,0.240448,-10.1029546170971
0.004122,0.2149,-10.1632556699117
0.011735,0.307127,-9.9344543114837
-0.001124,0.355775,-10.0369254638159
0.002672,0.291558,-10.1243232689511
0.007735,0.542849,-10.076254817286
0.00248,0.336416,-10.1655062967026
0.001119,0.288752,-10.2672544421204
0.006538,0.295931,-10.2445327090358
0.003217,0.408384,-10.3180558694067
-0.002534,0.234968,-10.4020427666372
-0.002285,0.228775,-10.488476534605
-0.006815,0.083616,-10.4238582526153
0.006131,0.242577,-10.3977110901145
0.006266,0.337062,-10.3693882503284
0.001096,0.238091,-10.470501590156
0.010567,0.038571,-10.2129973253612
0.003998,0.283953,-10.2710957616783
-0.005163,0.11782,-10.2943686265495
0.004172,0.191519,-10.3441129006876
0.00555,-0.024276,-10.3484205723486
-0.004889,0.076724,-10.374147076834
-0.011954,0.14128,-10.068440028944
-0.00998,0.231855,-9.94186981728553
0.001869,0.182447,-10.0391936509773
0.003301,0.083411,-10.1171969953259
0.003797,0.042066,-10.1836534093064
-0.01041,0.183193,-10.0123791841411
-0.008638,0.119534,-9.94809169035184
0.008126,0.203826,-9.91071339617744
-0.004096,0.187381,-9.97921116759979
-0.005063,0.034983,-10.024930703249
-0.004996,0.178161,-10.0695534710509
0.006463,0.279067,-10.0709322407477
-0.010002,0.249849,-9.94294943076737
0.003539,0.141047,-10.0197690410788
0.001215,0.093243,-10.1214515409756
0.002405,0.230113,-10.2109582683819
-0.00768,0.281414,-10.1522776838229
-0.004171,0.142741,-10.2092399136495
0.003128,0.069287,-10.2855175212689
-0.003306,0.077611,-10.3559166033717
0.004172,0.104632,-10.4022442990747
-0.005829,0.181722,-10.3904169783267
-0.005948,0.10108,-10.3754011646384
0.000792,0.069586,-10.4785321040706
-0.001668,-0.042681,-10.5729615667938
-0.00431,0.105061,-10.6007720801249
-0.008955,0.090712,-10.4002087792709
0.00436,0.034091,-10.4384665343164
-0.006847,-0.046519,-10.3801114474619
0.007284,-0.104204,-10.3116016661633
0.006363,0.014409,-10.2900354251918
0.004206,0.092161,-10.3391497375398
-0.004831,-0.115887,-10.3673885607106
-0.003705,-0.168503,-10.425380190414
-0.000351,-0.18548,-10.5302793634278
-0.001768,-0.158627,-10.6227274053127
-0.00604,-0.079527,-10.5741404374738
0.00089,-0.195432,-10.6760680598132
0.003198,-0.276113,-10.7333854736933
0.008835,-0.094932,-10.5038703365043
-0.00282,-0.172363,-10.5775347055064
0.00695,-0.197898,-10.4917757431813
0.005068,-0.123607,-10.4992895344388
0.00174,-0.207828,-10.5925227986977
-0.00323,-0.092224,-10.652741276816
-0.009647,-0.084392,-10.3952143914161
0.004054,-0.140737,-10.4425796006905
0.001045,-0.162938,-10.5437869076183
0.011164,-0.107713,-10.2268542826941
0.006915,0.104639,-10.1952162013455
0.003094,0.024708,-10.2725026091547
-0.00327,-0.043693,-10.3440771667205
-0.003967,-0.089023,-10.3965282695101
-0.007814,-0.185169,-10.301279177268
-0.002709,-0.152558,-10.3826478564634
-0.009127,-0.116703,-10.2264787875728
-0.007082,-0.102887,-10.1886480069407
-0.007305,-0.273619,-10.147567498618
-0.002965,-0.262664,-10.2282967871492
0.006351,-0.241409,-10.2167513994322
-0.011656,-0.140959,-9.97643078787459
-0.00226,-0.271275,-10.0696512337261
0.008914,-0.242225,-9.98562515296603
-0.012806,-0.288912,-9.75764431270372
0.000633,-0.170706,-9.86223486677666
-0.00154,-0.270198,-9.96254925884155
0.004527,-0.231325,-10.0207362309868
0.005665,-0.207258,-10.0489684570452
0.014034,0.088396,-9.7447441212707
0.001088,0.003511,-9.84786345960918
0.009357,0.336469,-9.78428596794066
0.000802,-0.07327,-9.88837788073394
-0.00529,-0.19882,-9.93429651189854
-0.004241,-0.108189,-9.99925973904912
0.004061,0.138844,-10.0650826735822
-0.00723,0.038827,-10.0424714976297
-0.009373,-0.056703,-9.94544248024957
-0.013542,-0.068531,-9.69662981815135
0.001115,-0.086679,-9.79974790978334
0.008851,-0.058544,-9.75933872488924
0.003846,-0.169534,-9.83663277848466
-0.000453,-0.167977,-9.94156685334839
0.00465,-0.196764,-9.99822095870635
0.003184,0.008164,-10.0791115084164
0.006966,0.070635,-10.0635602999079
0.002887,0.076676,-10.1474133157829
-0.007127,-0.111533,-10.1181920629356
-0.003904,-0.34562,-10.1824268876689
0.003263,-0.018503,-10.2569866875558
-0.009919,-0.121368,-10.0912748191454
-0.001468,0.02501,-10.1908712695003
0.003021,-0.078023,-10.2695628271773
0.004471,-0.007088,-10.312829365363
0.004259,0.045809,-10.3592620182039
0.005782,0.263339,-10.3538231517788
-0.005782,-0.001524,-10.3489537422058
-0.006449,-0.115849,-10.3195267700068
-0.014506,-0.148483,-9.88904455655605
-0.005094,-0.056804,-9.93911576644925
-0.01009,-0.023919,-9.83384675766354
0.005333,-0.12811,-9.88192549355587
-0.010228,-0.292111,-9.78231276427015
-0.000189,-0.165313,-9.88760298297035
0.008741,-0.147848,-9.8384161733926
-0.003758,-0.130191,-9.91480151471202
0.010003,-0.040134,-9.81729627840561
-0.010125,-0.109323,-9.73285336103318
0.006215,0.001845,-9.76833866875601
0.004743,0.053698,-9.83095556445031
-0.003445,-0.052769,-9.91208137386451
0.001033,-0.01654,-10.0150548460049
0.001766,-0.031377,-10.1126954082919
0.011085,0.195829,-9.92793599493847
-0.005434,0.082229,-9.96820934379998
0.003134,0.153118,-10.0505537864163
0,0.054017,-10.1559141991025
0.004142,0.100956,-10.213378697452
0.004674,0.357637,-10.2546582441322
-0.002469,0.186412,-10.3409536746588
-0.001015,0.156175,-10.4427726663421
0.004668,0.276844,-10.4683565645231
-0.006042,-0.044556,-10.4403245580865
-0.009219,0.088195,-10.2657354250057
-0.002504,-0.086047,-10.3512748423829
0.003247,-0.063742,-10.4206384722077
-0.003991,-0.136388,-10.4683168070017
0.001029,-0.207502,-10.569543438669
-0.006435,0.02456,-10.5101378217545
0.001959,0.04813,-10.5999759086117
-0.001673,0.137686,-10.692938166013
-0.002713,-0.046333,-10.7629131913625
-0.002344,0.08162,-10.8398468170562
-0.000465,0.110272,-10.9439824539929
0.003273,0.334314,-10.9841459806481
0.00512,0.354959,-10.9311132784412
0.009476,0.414841,-10.5933102652681
0.001315,0.327443,-10.6910355265176
0.001411,0.234499,-10.7867139831309
0.001778,0.080473,-10.8752339135173
-0.009991,-0.042868,-10.5192634057685
-0.006651,0.001804,-10.457467054217
-0.021987,0.209936,-9.50872902249732
0.001754,0.203057,-9.60949135618638
9e-05,-0.055994,-9.71483855627556
0.001953,-0.184559,-9.81320471594401
-0.004969,-0.183906,-9.86965827013847
-0.001568,0.007442,-9.96975343136403
0.002446,-0.132694,-10.0610051273318
0.000585,-0.07746,-10.1654748480653
-0.010486,-0.301529,-9.99508148614516
0,-0.073755,-10.1004420505105
0.008627,-0.157124,-10.0223026205548
-0.010893,0.015729,-9.86765217856734
-0.00724,-0.236981,-9.86649682395124
0.003472,-0.303943,-9.9463645738449
-0.005564,-0.098212,-9.98238077112546
-0.005294,-0.019885,-10.02251638888
-0.000497,-0.015937,-10.1272578001835
-0.000903,-0.028988,-10.2303549041023
0.004403,-0.180871,-10.2777031525294
-0.001997,-0.054183,-10.3702653503752
-0.003113,-0.164985,-10.4418645880342
-0.010192,-0.100277,-10.213970261827
0.001521,-0.149611,-10.3123437037374
0.010084,-0.338007,-10.124936041281
-0.006036,-0.162492,-10.1340462784295
0.003023,-0.116913,-10.214161251742
0.003904,-0.13632,-10.2743437192277
0.008577,-0.318421,-10.1671065438442
0.0011,-0.283202,-10.2689737734391
0.003566,-0.163183,-10.3344058624093
-0.008284,-0.149751,-10.2289836479939
-0.014043,-0.159953,-9.86009918995731
-0.003109,-0.126556,-9.94510673973004
0.000211,-0.348384,-10.0503645167546
0.004845,-0.194266,-10.0970730297644
0.002419,-0.14203,-10.186771842757
-0.004634,-0.134586,-10.2307007863252
-0.006193,-0.215027,-10.2243147731537
0.000305,-0.094555,-10.32938978319
-0.012784,0.058076,-9.99261104939046
-0.001845,-0.227823,-10.0897373748721
-0.000322,-0.109216,-10.1948208158134
0.002987,-0.135767,-10.2739997917962
-0.006915,-0.087809,-10.2361960011023
-0.001353,-0.145311,-10.3359001034547
0.006413,0.018084,-10.3095139181198
0.008322,0.01593,-10.2070835829687
0.005709,-0.068649,-10.2188437110899
-0.01176,-0.000255,-9.97267622890589
-0.005574,-0.128596,-10.0066640105407
0.005669,-0.117336,-10.0358315361242
-0.002057,-0.24377,-10.1305206583698
-0.000107,-0.666881,-10.2358493286869
